Data {"LOG" : 15 , "LAT": 27 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 63 , "LAT": 98 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 97 , "LAT": 61 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 20 , "LAT": 71 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 91 , "LAT": 37 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 51 , "LAT": 50 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 84 , "LAT": 9 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 29 , "LAT": 95 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 67 , "LAT": 94 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 64 , "LAT": 97 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 2 , "LAT": 18 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 59 , "LAT": 92 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 3 , "LAT": 76 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 22 , "LAT": 19 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 83 , "LAT": 58 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 97 , "LAT": 30 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 14 , "LAT": 54 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 92 , "LAT": 94 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 15 , "LAT": 74 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 58 , "LAT": 67 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 74 , "LAT": 1 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 23 , "LAT": 97 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 9 , "LAT": 43 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 72 , "LAT": 58 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 30 , "LAT": 2 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 99 , "LAT": 92 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 72 , "LAT": 89 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 86 , "LAT": 46 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 83 , "LAT": 19 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 70 , "LAT": 52 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 73 , "LAT": 22 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 52 , "LAT": 35 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 57 , "LAT": 71 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 56 , "LAT": 97 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 32 , "LAT": 61 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 7 , "LAT": 15 ,"Time": "2016/09/18  16:00:29"}
Data {"LOG" : 68 , "LAT": 26 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 85 , "LAT": 29 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 28 , "LAT": 26 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 31 , "LAT": 83 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 94 , "LAT": 7 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 10 , "LAT": 8 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 45 , "LAT": 51 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 60 , "LAT": 45 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 92 , "LAT": 19 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 54 , "LAT": 87 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 16 , "LAT": 93 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 36 , "LAT": 59 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 5 , "LAT": 7 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 33 , "LAT": 2 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 1 , "LAT": 87 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 44 , "LAT": 47 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 94 , "LAT": 46 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 43 , "LAT": 90 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 0 , "LAT": 23 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 26 , "LAT": 58 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 3 , "LAT": 2 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 37 , "LAT": 79 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 52 , "LAT": 60 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 85 , "LAT": 40 ,"Time": "2016/09/18  16:00:31"}
Data {"LOG" : 61 , "LAT": 92 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 69 , "LAT": 11 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 51 , "LAT": 80 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 41 , "LAT": 14 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 73 , "LAT": 92 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 82 , "LAT": 11 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 63 , "LAT": 16 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 36 , "LAT": 10 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 65 , "LAT": 32 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 11 , "LAT": 25 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 64 , "LAT": 76 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 56 , "LAT": 34 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 45 , "LAT": 94 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 48 , "LAT": 63 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 54 , "LAT": 3 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 73 , "LAT": 21 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 79 , "LAT": 58 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 68 , "LAT": 21 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 75 , "LAT": 69 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 14 , "LAT": 46 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 90 , "LAT": 35 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 83 , "LAT": 40 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 17 , "LAT": 51 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 94 , "LAT": 75 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 9 , "LAT": 77 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 64 , "LAT": 84 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 5 , "LAT": 76 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 83 , "LAT": 84 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 55 , "LAT": 69 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 43 , "LAT": 90 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 20 , "LAT": 52 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 51 , "LAT": 29 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 34 , "LAT": 51 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 67 , "LAT": 13 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 55 , "LAT": 44 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 26 , "LAT": 95 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 93 , "LAT": 38 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 6 , "LAT": 2 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 37 , "LAT": 31 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 16 , "LAT": 27 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 72 , "LAT": 8 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 51 , "LAT": 86 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 19 , "LAT": 56 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 38 , "LAT": 83 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 91 , "LAT": 60 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 11 , "LAT": 20 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 77 , "LAT": 97 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 67 , "LAT": 30 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 36 , "LAT": 29 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 44 , "LAT": 38 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 45 , "LAT": 90 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 46 , "LAT": 96 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 97 , "LAT": 75 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 74 , "LAT": 86 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 80 , "LAT": 42 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 97 , "LAT": 12 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 3 , "LAT": 38 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 75 , "LAT": 86 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 10 , "LAT": 15 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 63 , "LAT": 87 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 22 , "LAT": 22 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 32 , "LAT": 12 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 37 , "LAT": 23 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 24 , "LAT": 34 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 32 , "LAT": 21 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 54 , "LAT": 39 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 96 , "LAT": 30 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 64 , "LAT": 71 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 64 , "LAT": 45 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 42 , "LAT": 86 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 37 , "LAT": 74 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 23 , "LAT": 59 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 8 , "LAT": 18 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 43 , "LAT": 90 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 18 , "LAT": 74 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 30 , "LAT": 96 ,"Time": "2016/09/18  16:00:32"}
Data {"LOG" : 29 , "LAT": 93 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 23 , "LAT": 27 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 36 , "LAT": 34 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 58 , "LAT": 29 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 75 , "LAT": 3 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 40 , "LAT": 50 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 21 , "LAT": 60 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 57 , "LAT": 78 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 66 , "LAT": 15 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 75 , "LAT": 48 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 37 , "LAT": 72 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 29 , "LAT": 52 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 10 , "LAT": 64 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 75 , "LAT": 97 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 45 , "LAT": 1 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 59 , "LAT": 55 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 26 , "LAT": 16 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 28 , "LAT": 53 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 63 , "LAT": 54 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 43 , "LAT": 43 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 80 , "LAT": 61 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 5 , "LAT": 1 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 60 , "LAT": 24 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 51 , "LAT": 79 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 63 , "LAT": 77 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 32 , "LAT": 42 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 98 , "LAT": 93 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 62 , "LAT": 54 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 98 , "LAT": 54 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 61 , "LAT": 71 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 62 , "LAT": 89 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 59 , "LAT": 78 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 82 , "LAT": 44 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 84 , "LAT": 31 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 10 , "LAT": 58 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 16 , "LAT": 41 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 43 , "LAT": 70 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 53 , "LAT": 44 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 34 , "LAT": 60 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 22 , "LAT": 7 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 9 , "LAT": 53 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 0 , "LAT": 94 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 63 , "LAT": 91 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 86 , "LAT": 50 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 99 , "LAT": 50 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 65 , "LAT": 73 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 50 , "LAT": 6 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 39 , "LAT": 58 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 27 , "LAT": 59 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 10 , "LAT": 78 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 36 , "LAT": 49 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 4 , "LAT": 79 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 69 , "LAT": 91 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 87 , "LAT": 43 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 48 , "LAT": 41 ,"Time": "2016/09/18  16:00:34"}
Data {"LOG" : 32 , "LAT": 74 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 43 , "LAT": 94 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 53 , "LAT": 90 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 97 , "LAT": 37 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 55 , "LAT": 91 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 45 , "LAT": 60 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 44 , "LAT": 75 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 68 , "LAT": 36 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 11 , "LAT": 38 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 4 , "LAT": 42 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 11 , "LAT": 49 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 65 , "LAT": 96 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 57 , "LAT": 12 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 40 , "LAT": 62 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 77 , "LAT": 48 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 3 , "LAT": 64 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 67 , "LAT": 1 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 65 , "LAT": 4 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 81 , "LAT": 57 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 81 , "LAT": 91 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 55 , "LAT": 98 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 46 , "LAT": 89 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 35 , "LAT": 81 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 97 , "LAT": 52 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 88 , "LAT": 36 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 13 , "LAT": 14 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 77 , "LAT": 33 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 94 , "LAT": 56 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 85 , "LAT": 94 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 40 , "LAT": 32 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 43 , "LAT": 58 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 3 , "LAT": 88 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 0 , "LAT": 84 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 34 , "LAT": 75 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 22 , "LAT": 0 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 8 , "LAT": 56 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 32 , "LAT": 12 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 83 , "LAT": 70 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 63 , "LAT": 89 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 2 , "LAT": 96 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 33 , "LAT": 31 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 8 , "LAT": 38 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 65 , "LAT": 23 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 3 , "LAT": 70 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 92 , "LAT": 78 ,"Time": "2016/09/18  16:00:35"}
Data {"LOG" : 7 , "LAT": 17 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 26 , "LAT": 23 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 64 , "LAT": 11 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 78 , "LAT": 62 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 47 , "LAT": 1 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 28 , "LAT": 58 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 61 , "LAT": 9 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 87 , "LAT": 14 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 46 , "LAT": 81 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 9 , "LAT": 77 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 73 , "LAT": 28 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 49 , "LAT": 27 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 27 , "LAT": 10 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 82 , "LAT": 85 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 32 , "LAT": 1 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 70 , "LAT": 23 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 94 , "LAT": 98 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 64 , "LAT": 19 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 14 , "LAT": 1 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 63 , "LAT": 54 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 70 , "LAT": 37 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 37 , "LAT": 11 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 3 , "LAT": 55 ,"Time": "2016/09/18  16:00:36"}
Data {"LOG" : 66 , "LAT": 13 ,"Time": "2016/09/18  16:00:36"}
